title,date,content
Jets’a’ab Reserva de la Biosfera de Calakmule’ yaan u súutul u mu’uk’an óolil le kóontinentea’,24/01/2023,"Úuchik u táakbesa’al u k’áaxilo’ob Balam Kiin yéetel Balam Ku, yano’ob tu méek’tankaajil Calakmul ichil Reserva de la Biosfera de Calakmul, táan u je’ets’ele’ ti’ béeytal u ch’a’ak utsil iik’ le kóontineneteo’ yéetel ma’ xaan wa ti’ kun p’áatal tu paach Amazonas, beey jts’a’ab k’ajóoltbil ti’ tse’ek beeta’ab, le lunes máanika’, tumen u jala’achil México, Andrés Manuel López Obrador, yéetel tumen u xjala’achil Kaanpech, Layda Sansores San Román, ka’aj tsikbalnajo’ob yóok’lal Tren Maya; beyxan tu ch’a’achibtajo’ob u k’a’ananil u kaláanta’al yóok’ol kaab, yéetel u táakmuk’ta’al meyajo’ob ti’al u náajalta’al taak’in tu nojol-lak’inil México.Ts’o’okili’ u yantal u yóol u jala’achil México le ja’ab máaniko’, ti’al u nojochkíinsa’al u k’áaxil Reserva de la Biosfera, úuchik u ma’anal le ka’ap’éel éejido’obo’, tumen beey jts’a’ab k’ajóoltbil tumen calakmulil jo’olpóop Luis Alvarado Moo, ts’o’okole’ walkila’, yéetel u k’áaxil Rey Jaguar -Balam Kiin- yéetel Templo del Jaguar -Balam Ku- jets’a’ab tumen AMLO yéetel Sansores San Románe’ u mu’uk’ankúunsa’al u k’áaxil le baantaila’. 
Ts’o’okole’, kex ma’ ch’a’achibta’ab ti’ le tse’ekilo’, ojéela’an kéen ts’o’oksa’ak u meyajta’al Reserva de la Biosfera, yaan u beeta’al Parque Nacional, tu’ux yaan u ts’a’abal u jeel ba’alo’ob ti’al u kaláanta’al le k’áaxo’.
Xjala’ach Layda Sansores San Románe’ tu ya’alaj óol chi’ichnak yóok’lal bix táan u kaláanta’al jaytúul ba’alche’ob, je’el bix soots’o’ob, yéetel le ba’ax yaan Calakmul k’ajóolta’an beey Cráter de Murciélagos. San Románe’ tu ya’alaje’ “yaan k kaláantik soots’o’ob, ba’ale’ najmal xan kts’aatáantik jump’éel ti’ le óotsil kaajo’ob yaan te’e péetlu’uma’”.Tu tsikbaltaje’, tu jo’oloj 30 ja’abo’obe’, ma’ yanak ka’ach mix máak óotik u ts’áak taak’in ti’al u meyajta’al u noojol-lak’inil México, ba’ale’ tu’ux xan ka táanilkunsa’ak u kaláanta’al yóok’ol kaab, u loolilo’ob yéetel u ba’alche’ilo’ob Kaanpech, tumen le je’ela’ ma’ jump’éel ba’al najmal u chi’ichnakkúunsik aktibistaob, u jaajile’ unaj u táakpajalo’ob ti’al u beeta’al uláak’ meyajo’ob.  
Beey túuno’, ma’ táan u tukulta’al u k’éexel u k’iinil u káajal u meyaj Tren Maya. Le beetike’, u jala’achil México, Andrés Manuel López Obradore’, tu ya’alaje’ láayli’ u alab óoltik u káajal u meyaj ti’al u ts’o’okbal le ja’ab yaniko’ona’, tumen úuchik u máan u xíimbalt le meyajo’ob táan u beeta’al yóok’lale’, tu yilaje’ jach u ch’a’amaj bej yéetel je’el u ts’o’okol je’el bix tukulta’ano’.
"
Jkíim Polo Polo,24/01/2023,"Jmexikoil beet che’ej, máax jach k’ajóolta’ab tumen tu kanaj u náays u yóol máak yéetel u t’aant’an poole’, jsa’at u kuxtal le lunes máanika’; 78 u ja’abil ka’achij yéetel ojéela’an ti’ yaan ka’ach tu yotoch, tumen beey a’alabik tumen u láak’tsilo’ob.
"
Ts’o’ok 48 ja’abo’ob u jets’ u muuk’il u t’aan u taxistailo’ob Cancún; tak walkila’ mina’an mix máak ketik meyaj ti’ob,25/01/2023,"Walkila’, ts’o’ok u máan 48 ja’abo’ob káajak u meyaj u múuch’kabil taxistas Andrés Quintana Roo, tu méek’tankaajil Benito Juárez; yanchaj óoli’ ka’aj síij u kaajil Cancún, ts’o’okole’ chéen leti’e’ ku meyaj te’e noj kaaja’, le beetik ya’abach máake’ ku tukultike’ k’ala’an joolnaj ti’al u yokol u jeel máako’ob meyaji’, tumen mina’an máax ketik ti’ob, ti’al xan ka ma’alobchajak le jaats meyaja’.
Ichil u ts’ook xookilo’ob beeta’ab tumen múuch’kabile’, a’alabe’ yaan lax mil 600 u p’éel u kóonsesyoonesil taxi ts’a’abal, ba’ale’ le je’ela’ meyajta’an kex tumen 12 mil ajmeyajo’obi’. Le je’ela’ ku yúuchul tumen ya’abach plaakase’ ku k’a’abéetkunsa’al tak ka’ap’éel tuurnóo, tumen u máakilo’obe’ ku meyajtiko’ob 12 oorasil meyaj, ba’ale’ kéen ts’o’okoke’ ku k’ubiko’ob u kis buuts’il yéetel u plaakail ti’ uláak’ juntúul wa máax, ti’al beyo’ “u meyajta’al” le plaakao’ tak 24 ooráas.
Je’el bix ts’o’ok u máan ja’abo’obe’, taxiistao’obe’ mu’uk’a’an u chíikpajalo’ob tu táan kaaj, ba’ale’ beyxan ichil poliitikáa, le beetike’ ku yila’al xan u máano’ob ti’ miitino’ob yéetel káampañas. Ba’ale’ beyxan, je’el bix ts’o’ok u máan k’iine’, beyxan ts’o’ok u ya’abtal kajnáalo’ob a’alike’ ma’ uts u meyajo’obi’: u kis buuts’ilo’obe’ jach k’aastako’ob, k’aas u moodos u máakil biinsiko’ob, ku péech’óolalo’ob, jach ko’oj u meyajo’ob, yéetel yaan tak máax óoksik saajkil ti’ wíinik, ichil uláak’ ba’alo’ob. 
Ya’abach ti’ le taxistaobo’ ku jach ko’ojkíinsiko’ob u meyaj ti’ le beyka’aj ku ye’esa’al k’a’abéet u tojoltiko’, tumen a’alane’ tu’ux ma’ jach táaj náache’ chéen 38 pesos u tojol, ba’ale’ u ya’abile’ ku k’áatiko’ob ichil 45 tak 50 pesos. Ts’o’okole’ u tojol le je’ela’, ma’ péeknak lik’ul u ja’abil 2018.
Ti’ le 48 ja’abo’ob káajak u meyaj múuch’kabile’ mix juntéen yanak u jeel máaxo’ob ketik ti’ob le meyajo’, le beetike’, ba’ax éejenta’ab le 11 ti’ enero máanik, ti’ le ja’ab yaniko’ona’, tu’ux ku ya’alal ku béeytal u káajal u meyaj pláatafoormas díijitales tu péetlu’umil Quintana Rooe’ ma’ uts lúubik ti’obi’. Le beetik túune’, taxistaobe’ ts’o’ok u ye’esik ma’ ki’imak u yóolo’ob yéeteli’, le beetik ku k’atiko’ob u beel máax, wa ku yoksiko’ob saajkil ti’ uláak’o’ob máax ku meyajo’ob ti’ Uber (le jaaj cha’aban u meyaj Cancún tak walkila’), yéetel ku k’aliko’ob tak bejo’ob ti’al ma’ u máan mixmáaki’, je’el bix úuch le 23 ti’ enero máanika’, ka’aj k’ala’ab bej ku k’uchul tak te’e otelo’obo’.
"
Walkila’ ts’o’ok u chúunsa’al u meyajilo’ob Ie-tram; yaan u yila’al ka núupuk u káajal Jo’ yéetel Kanasín beyxan Umán,25/01/2023,"Jo’oljeake’ káaj u meyajilo’ob ti’al u líik’sa’al Ie-tram, le je’ela’ jump’éel bej yaan u meyaj jach chéen yéetel elektrikóo muuk’il; le je’ela’ leti’e’ yáax kun beetbil je’el bix le je’elo’ ichil u noojl-lak’nil México. Le je’ela’ yaan u nupik u méek’tankaajil Kanasín yéetel Umán tak tu kaajil Jo’, ba’ale’ u ti’al u béeytale’ yaan u k’a’abéetkunsa’al u kúuchilo’ob Tren Maya.
Meyajo’obe’ ti’ káajo’ob tu múuch’kajtalil Mayapán, tu’ux k’uch u jala’achil u lu’umil Yucatán, Mauricio Vila Dosal, tu’ux tu ya’alaj Ie-trame’ ku yutsil meyaj je’el bix tranbíiae’, ba’ale’ óoli’ je’el bix jump’éel buuse’.
“Táan u yila’ale’, le kis buuts’o’ob je’el bix le je’ela’ leti’e’ kun mu’uk’anchajalo’ob ti’ Latinoamérica, tumen walkila’ chéen ti’ jayp’éel u noj kaajilo’ob Europa yéetel Medio Oriente yaan”, tu tsolaj jala’ach.
Vila Dosal tu k’a’aytaje’ yaan u beeta’al u jejeláasil kúuchilo’ob ti’al u líiks’a’al tu beel le meyaja’, ts’o’okole’ ti’al u beeta’ale’ yaan u k’a’abéeetchajal kex 2 mil 820 miyoonesil pesos (mdp); yéetel u jala’achil u lu’umil Yucatáne’ yaan u ts’áak u 61 por siientoil ti’ le beyka’aj taak’in k’a’abéeto’; u jala’achil
Méxicoe’ u 23 por siientoil yéetel u yalabile’ u jeel priibadóo mola’ay kun ts’áak.Beey túuno’, jala’ache’ tu k’a’ajsaje’, Tren Mayae’ yaan ka’ach u yokol tu kaajil Jo’, ba’ale’ luk’sa’abij; a’alabe’ ti’ kun k’uchul Poxilá yéetel Teya.
“K’a’abéetchaj u nupa’al le ka’ap’éel éestasyoono’oba’ yéetel u kaajil Jo’; ba’ale’ tene’ taal tin tuukule’ ba’axten ma’ tu nojochkíinsa’al le meyaja’ ti’al beyo’ u k’uchul xan tu Kanasín yéetel Umán”, tu ya’alaj.
Ti’ ku jóok’ol u ya’abil ajmeyajo’ob ku kóojol tu kaajil Jo’; le beetik López Obradore’ tu éejentaj yéetel tu ki’imak óoltaj ba’ax tin wa’alaj ti’. Bejla’a túune’ táan u yúuchul múul meyaj ti’al u béeytal.  
Yóok’lal túun le meyajo’oba’ “yaan knupik maanal 137 u múuch’kajtalilo’ob Jo’, Kanasín yéetel Umán tu’ux bíin máanak maanal 100 u p’éel u ruutasil buus kun áalkab ichil u bejil Ie-tram, ti’al u yutsil maanal 200 mil u túul kajnáalo’ob”, tu ts’ook a’alaj jala’ach.
"
"Del Toro, Iñárritu yéetel Cuarón, jmexikoilo’ob tu kaxtik u náajaltiko’ob Oscar 2023",25/01/2023,"Le óoxtúul láak’tsilo’oba’ táan u ketik u náajaltiko’ob le chíimpolta’ala’, yóok’lal u cha’anil Pinocchio, Bardo yéetel Le Pupille, le beetike’ ti’ kun u yilubáajo’ob tu kúuchil Dolby Theatre, tu kaajil Los Ángeles, EU, le 12 ti’ marzo ku taala’, ti’al u yilko’ob wa je’el u múul tich’iko’ob u jach k’a’anan k’uubil ku ts’áak Academia de Artes y Ciencias Cinematográficas.
"
"U luk’sa’al u muuk’ tuukul jets’ik najmal u beeta’al diiestae’, je’el u yáantan ti’al u na’atik máak u wi’ijil yéetel u na’ajil",26/01/2023,"Raquel Lobatón Shabot, juntúul xnutriologáa máax ma’ u jets’maj u meyaj ti’ u aalil máak yéetel ma’ tu k’a’anankúunsik diietase’, tu tsolaj tuukul táakmuk’tik dieetase’ chéen junjaats tuukul mu’uk’ankúunsa’an tu’ux ku ya’alale’ u bek’echil máake’ leti’ e’esik toj óolal.“Ma’ jaaji’, u bek’echil máake’ ma’ u k’áat u ya’al wa tooj u yóol máak, mix xan u polokil jets’ik wa k’oja’an; k t’aan yóok’lal dieetas (le ku beeta’al ti’al u yéensik u aalil máak) tumen, yáaxe’ mix táan u meyaj tu beel, ts’o’okole’ ku loobiltik máak”.  Tu tsikbaltaje’, u 95 por siientoil máaxo’ob beetik diieta ti’al u yéensik u aalile’, ku ka’a na’aksik tu jo’oloj jump’éel wa tak jo’op’éel ja’ab, ts’o’okole’ yaan xan le ku na’aksik, ba’ale’ku asab aaltal ti’ le beyka’aj béeychaj u yéensik ka’acho’. “Wa tumen uts u beeta’al diietae’, míin bejla’a’ je’el u chukik ti’al u beetik máak chéen juntéen ti’ u kuxtal”.
Tu ya’alaje’, le diietas ku beeta’al tu’ux ku tse’elel ya’abach ba’al u jaanta’ale’ ma’ tu meyajo’ob tu beel tumen ku beetik u p’íitkunsik u jaantik máak le beyka’aj ba’al k’a’abéet ti’al u tséentikubáaj, ts’o’okole’ le je’elo’ ku p’áatale’ ma’ uts ti’al u kuxtal máaki’.Kéex ch’éenek túun u beeta’al diietase’, tu ya’alaj, wíinkilale’ ku ka’a ch’a’ik u aalil suuka’an u yantal ti’ob, ts’o’okole’ wa ma’e’, ku píitmáansik, “tumen wíinkilale’ ku kaxtik bix u kaláantikubáaj ti’ le ba’ax ku luk’sa’al ti’; leti’e’ ma’ táan u na’atik bix u chíimpolta’al ba’ax jats’uts yéetel ba’ax ma’; ma’ tu na’atik u jela’anil ichil wi’ij ku yu’ubik máak tumen leti’ óotik, yéetel u jach wi’ijil wíinik”.U ka’a na’atik u wíinkilal máak bix u wi’ijtal yéetel bix u na’ajtale’, ma’ jump’éelili’ bix u yúuchuli’, ba’ale’ yáax ba’ax k’a’abéete’, leti’ u p’a’atal paachil le diietaso’ yéetel u cha’ak máak u jaantik le ba’ax u k’áate’, tu tsijbaltaj. “U tuukulile’ leti’e’ ka ch’e’enek u beeta’al dieta, tumen wíinike’, kéen síijke’, ku na’atik bix u wi’ijtal yéetel bix u na’ajtal; kéen síijko’one’ k-ojel bix kts’áak u xuul, beyxan k-ojel bix kjets’ ba’ax ken k jaantej”.Kéen u na’at wíinik kex jujump’íitile’, ku káajal xan u jets’ik ba’ax ma’ uts u jaantiki’. Leti’ u seen beeta’al le diietas ba’ax beetik u ch’éenel kna’atik u chíikulal janal [...] tumen kéen káajak a beetik diietae’ ku beeta’al a tuklik ma’ unaj u chíimpoltik a wi’ijil”.Le viernes 12 ku taala’, yaan u tse’ek yéetel ka’atúul u yéet meyajo’ob Gina Salame beyxan Ilana Borovoy, tu kúuchil Universidad Anáhuac Mayab, ti’al beyo’ u chíikbesik jayp’éel ba’alo’ob ma’ no’oja’an jets’a’anil yóok’lal u polokil wíinik. Ti’al u béeytal u ts’íibik u k’aaba’ máak ti’al u yu’ubik le tsikbalo’, ku páajtal u yokol ti’ le kúuchil Interneta’: forms.gle/JTPqL4oDToDNxDWw8 
"
Alemaniae’ ku táakmuk’tik u túuxta’al u ''asab mu’uk’a’an taankesil ba’atel'' Ucrania,26/01/2023,"J-alemaan meyajnáal, Olaf Scholz, tu jets’aj u túuxtik u jach táaj utsil kiis buuts’o’ob k’aaba’inta’an Leopard 2 tak ti’ ucranianoil lu’um; tukulta’ane’ leti’e’ jach táaj yaan u muuk’o’ob Europae’. Beyxan tu ts’áaj u páajtalil ti’ uláak’ noj lu’umo’ob, je’ex Poloniae’, ka u túuxto’ob uláak’ xan, beey k’a’ayta’ab tumen u pik’il ju’unil Der Spiegel yéetel u kanalil NTV.
"
''Mina’an'' ajmeyajo’ob ti’al u líik’sa’al pak’il najo’ob tu lu’umli Yucatán; kex 9 mil u túul ku binetik,27/01/2023,"Raúl Asís Monforte González, máax jo’olbesik Cámara Mexicana de la Industria de la Construcción (CMIC), Yucatán, tu ya’alaje’ lik’ul u ja’abil 2020 tak ti’ le yaniko’ona’, táan u binetik ajmeyajo’ob ti’al u beeta’al pak’il najo’ob, ichilo’obe’ ti’ yaan áalbañilo’ob, plomeeróos, éelektrisiistáas, ichil uláak’o’ob.  
Monforte González tu ya’alaje’ k’a’abéet kex nueve mil u túul ajmeyajo’ob ti’al u béeytak u ts’aatáanta’al tuláakal ba’ax unaj u meyajta’al tu lu’umil Yucatán; le beetik te’e ja’aba’ yaan u yantal múul meyaj yéetel u jala’achil le péetlu’umilo’ ti’al u béeytal u kaxta’al u yumil meyaj ku binetik. 
“Ba’ax kun beetible’ yaan u kaxtik u ye’esik ti’ táankelemo’obe’, le meyajo’ob uts ti’al u beerta’al”; tu ya’alaj.Máax jo’olbesik CMICe’ tu ya’alaje’, walkila’ talam u kaxta’al u yuumil le meyajo’oba’ tumen táankelemo’obe’ ma’ u k’áat u meyajto’ob mix u kano’ob le ba’alo’ob beyo’. “Ku óol talamtal k kaxtik ajmeyajo’ob ti’al le je’ela’”, tu ya’alaj.
Beey túuno’, tu ya’alaje’ mola’ayo’obe’ táan u ts’áak u yóolo’ob ti’al u mu’uk’ankúunsiko’ob ba’ax ku beetiko’ob ti’al u kaláantik u kuxtal ajmeyajo’ob. “K’a’anan u yila’al ka yanak toj óol ti’ ajmeyajo’ob, beyxan ma’ u yantal mix jump’éel sajbe’entsil u ti’alo’ob, ti’al ma’ u yúuchul mix jump’éel loobil ti’ob”, tu ya’alaj. 
U yantal juntúul máax ka úuchuk loobilaj ti’, wa ka kíimike’, jach táaj noj ba’al, tumen ma’ unaj u yúuchuli’, kex tumen k-ilike’ ku yúuchul, “ba’ale’ táan k meyaj yéetel táan k ts’áak k-óol ti’al u béeytal u ka’ansa’al ti’ máax bix najmal u beeta’al le wa ba’axo’, beyxan ti’al ka ts’a’abak ti’ wíinik tuláakal nu’ukul bíin k’a’abéetchajak ti’ meyaj ku beetik, tumen chéen ja’alil beyo’, yaan u béeytal u jéets’el u yóol táankelem kéen u ch’a’a u beet wa ba’ax meyajil yóok’lal le je’ela’, ts’o’okole’ beyo’, ku béeytal k-e’esik ti’obe’ le meyaja’ uts yéetel k’a’anan, le beetike’, k k’áat ka náats’ako’ob yéetel ba’ax k bin beetej”, tu tsikbaltaj. 
Ba’ale’ leti’ ku ya’alike’ “p’áat mina’an” u yuumil meyaje’, tumen ya’abchaj ajmeyajo’ob kaxta’ab ti’al u beeta’al Tren Maya, ts’o’okole’ ya’abach pribaadóo mola’ayob xan táan u ts’áak meyaj ti’ wíinik.  
"
Ubere’ ku táakmuk’tik u k’iinil táan u péeksilta’al ma’ tun yantal taaxii’; xma’ bo’olil kéen meyajnaj te’e k’iina’ ,27/01/2023,"Leti’obe’ ku tukultike’, péekbal táan u yantale’ ku yúuchul tumen kaaje’ ts’o’ok u náakal u yóol, yéetel ma’ táan u éejentiko’ob ba’ax ku beetiko’ob, je’el bix kéen u k’alo’ob le bejo’obo’ ti’al ma’ u máan tráansportée puublikóo, ts’o’okole’ le je’elo’ ku beetik k’aas ti’ ajmeyajo’ob, máaxo’ob chéen ku chúukpajal yaan k’iin ti’al le kamiono’, ba’ale’ kéen beeta’ak ba’al beyo’ ku yantal u ch’a’ako’ob taaxi.
“U p’áatal mix tu béeytal u ch’a’ako’ob kamione’, jach talam, tumen ku píit máan k’abo’ob, ba’ale’ u jaajile’ leti’e’ jala’ach cha’ak u yúuchul ba’al beya’; to’on túune’ yaan k táakmuk’tik ba’ax táan u péekstsiltik kaaj, ti’al ma’ u k’a’abéetkunsa’al taaxi’ ti’ jump’éel k’iin, ti’al k-áantiko’ob, ma’ ti’al k beetik k’aas ti’ le taxistaso’obo’, tumen u jaajile’ ts’o’ok u náakal u yóol kaaj”, beey tu ya’alaj Águeda Esperilla Soto, máax beetik u k’a’aytajil u ajmeyajilo’ob Uber.
Le beetike’, te’e k’iina’ máaxo’ob ku meyaj te’e mola’aya’ yaan u “pitik” u nook’il Uber, ti’al u kéet yantal je’ex kajnáalo’obe’, tumen beyo’, yaan u béeytal u nats’ik kajnáal tak tu’ux k’a’abéet u bin, tumen leti’ le ba’ax tu tukultaj kaaj u beetiko’. Le beetike’, tu aktáanil le koocheso’obo’ yaan u ts’a’abal jump’éel ts’íib ku ya’alik #Undíasintaxi, ti’al u yila’al táakano’ob te’e péekbala’. Beyxan páayt’anta’ab tuláakal máak ti’al u táakpajal te’e ba’ax kun beetbila’, ka u biin u ju’unil u ts’áako’ob le ts’íibo’, ti’al u “na’ats’al” máak wa tu’ux.  
“Ma’ táan k-k’áatik ka bo’otak kmeyaj te’e ki’iina’, kaan kbiinsik máak tak tu’ux k’a’abéet… tene’ jaaj kin meyaj Uber, ba’ale’ u kajnáalilen Cancún, le beetik xan kin wáantaj”, tu ya’alaj. 
Leti’ túune’ ku tukultike’, walkila’ yaan ichil 500 yéetel 800 u koochesil ku meyaj beey Uber tu kaajil Cancún, ba’ale’ u jaajile’ ts’o’ok u yantal uláak’ túumbeno’obi’.
"
X-asukéejil ik’el ku sáasilkunaaj áak’ab yéetel tomoxchi’ u yila’al bin,27/01/2023,"Kéen jo’op’ok u máane’ ku sáasilkúunsik k’áax wa u bejilo’ob kaaj. Yaan ku yila’al tu k’áaxil Área de Protección de Flora y Fauna “Laguna de Términos”. Ku ya’alae’ tomoxchi’ u yila’al, le beetik yaan kajnáalo’obe’ ku sajaktalo’ob kéen u yilo’ob x-asukéejil. 
Le chan ba’aleche’a’ ti’ kaja’an tu baantail Laguna de Términos, ts’o’okole’ u wíinkilale’ jach je’ex u ti’al xna’ats’une’. Ku léembal, je’ex kóokay, le beetik yaan k’i’ine’ ku xa’ak’pajal makal´maaki’, ba’ale’ u jela’anile’, tumen le x-asukéejile’ ma’ tu jojopáankil u sáasil.
U sientifikoil k’aaba’e’ Pyrophorus Noctilucus, u jeeneroile’ leti’e’ k’ajóolta’an beey coleópteros polífagos yéetel u ch’a’amaj u ch’i’ibal ti’ Elateride fáamilia. Yaan kex 37 u jejeláasil. Tak walkila’ yaan ya’abach tu’ux láayli’ u beeta’al xaak’al tu yóok’lal, ti’al u yojéelta’al bix u sáasilkúunsajo’ob kex ma’ jach ya’ab u yooxolilo’obi’.
“U wíinkilale’ túuts’. Ku p’isik ichil óoxp’éel tak jo’op’éel sentiimetróo, yéetel júul booxtako’ob. U tseeme’ túulis yanik, ts’o’okole’ wa ka k’uchuk walk’ajale’ je’el u tsa’ayal u sutubáaj tuka’atéen tu séebanil”, tu tsolaj jbioologóo Martín Nuñez Polanco, máax u jach ojel ba’alo’ob yóok’lal u ba’alche’ilo’ob Laguna de Términos.
"
